ida	idb	label	index	lena	lenb	chunk	model	ptm	iptm	pdockq	ppv	za	zb	da	db	M0	M0x	cclass
CRC-40897D5AF9B186A9	CRC-90122F32C34F16AE	0	226	723	224	2	1	0.36	0.449999988079071	0.1150390821997644	0.68635536	9.997538670794432	11.995989118303571	0.30428769017980634	0.03571428571428571	0.0011399715	0.003936254	3
CRC-40897D5AF9B186A9	CRC-A87FFDB91E702823	0	227	723	169	2	2	0.46	0.1400000005960464	0.0217424397576887	0.55890174	9.997538670794432	10.56343611316568	0.30428769017980634	0.15384615384615385	0.0010177991	0.0039678463	3
CRC-40897D5AF9B186A9	CRC-D8632FFAAA162587	0	229	723	347	2	2	0.38	0.1099999994039535	0.0268334316111172	0.55890174	9.997538670794432	8.25620148848388	0.30428769017980634	0.3976945244956772	0.0015435399	0.0039456356	2
CRC-40897D5AF9B186A9	CRC-DB8514C1E5005216	0	230	723	275	2	5	0.37	0.1800000071525573	0.0186034607472542	0.55890174	9.997538670794432	12.418180264559659	0.30428769017980634	0.10909090909090909	0.0009057727	0.0039574257	3
CRC-40897D5AF9B186A9	CRC-EC228BD0C9E643F1	0	231	723	307	2	4	0.38	0.1500000059604644	0.0189248864411373	0.55890174	9.997538670794432	10.460797536644952	0.30428769017980634	0.250814332247557	0.001477053	0.0041459305	2
CRC-408D484544DD9403	CRC-A0DB9D75BF8F9724	0	234	525	185	2	5	0.37	0.3600000143051147	0.1269675753693907	0.70615739	7.826930629185268	12.878916807432432	0.4685714285714286	0.021621621621621623	0.0013587666	0.0039416347	1
CRC-40F2652D0848C27C	CRC-BACDA0BF3A26FD44	0	235	544	176	2	2	0.28	0.1400000005960464	0.0182588935619795	0.55890174	6.495254292207606	10.89039473100142	0.6066176470588235	0.21022727272727273	0.0008590946	0.003941494	1
CRC-40F2652D0848C27C	CRC-DF6048668C06EFB5	0	236	544	125	2	1	0.26	0.3700000047683716	0.0284928299133697	0.55890174	6.495254292207606	8.814666015625	0.6066176470588235	0.416	0.0010624906	0.0039465856	1
CRC-418963E63A34EE9E	CRC-B39AC1F4D619570F	0	237	315	782	2	2	0.6	0.2399999946355819	0.0247745200591579	0.55890174	9.504601663256448	11.031771374480499	0.4031746031746032	0.1918158567774936	0.000920346	0.0039174333	1
CRC-41DB65236E766A82	CRC-42B72FBDFF15C83C	0	238	902	151	2	4	0.3	0.1899999976158142	0.0336349665648143	0.63555449	4.574981520286949	6.60787094823572	0.7195121951219512	0.5629139072847682	0.001274566	0.004069983	2
CRC-41DB65236E766A82	CRC-7F26BEDE9218CEF0	0	241	902	198	2	3	0.29	0.1899999976158142	0.0567750307525963	0.63555449	4.574981520286949	8.079958058366872	0.7195121951219512	0.4595959595959596	0.0008601697	0.0039263	1
CRC-42B72FBDFF15C83C	CRC-8557AB02860C4806	0	245	151	516	2	3	0.74	0.1899999976158142	0.0429878775918662	0.63555449	6.60787094823572	11.287913714268411	0.5629139072847682	0.1182170542635659	0.0008544302	0.0039615887	2
CRC-42B72FBDFF15C83C	CRC-9315CFBBAA0FD3A7	0	246	151	443	2	2	0.47	0.1299999952316284	0.0435445571098405	0.63555449	6.60787094823572	11.951793524266366	0.5629139072847682	0.10158013544018059	0.0009115457	0.004060957	2
CRC-4341E55D03D7B0E0	CRC-B701BDC9B269C1BB	0	247	520	314	2	1	0.44	0.2399999946355819	0.0419336421336287	0.63555449	7.67018080491286	10.646583897292993	0.4653846153846154	0.18789808917197454	0.00086297694	0.0039782664	2
CRC-4341E55D03D7B0E0	CRC-C71A0BF8533B5D51	0	248	520	309	2	3	0.5	0.449999988079071	0.1320212405588789	0.70615739	7.67018080491286	10.92097369444023	0.4653846153846154	0.19741100323624594	0.0008665505	0.003929774	1
CRC-4341E55D03D7B0E0	CRC-DC3E535979396B67	0	249	520	293	2	1	0.44	0.270000010728836	0.1263508760607971	0.70615739	7.67018080491286	2.937585407556527	0.4653846153846154	0.8600682593856656	0.0009169429	0.003929677	2
CRC-4341E55D03D7B0E0	CRC-E0946B0FA7BD8109	0	0	520	179	1	2	0.43	0.0900000035762786	0.0	0.0	7.67018080491286	12.547507856145252	0.4653846153846154	0.0223463687150838	0.00092805846	0.0039205006	2
CRC-43DAEB652A6B50B4	CRC-E315FD5587776211	0	1	183	297	1	2	0.66	0.550000011920929	0.217307352734213	0.75941223	10.179374319608094	13.413963857323232	0.2459016393442623	0.016835016835016835	0.0008665228	0.0039862683	2
CRC-44AD1817D6C536D6	CRC-541FBB6326C9C0BB	0	2	135	156	1	3	0.5	0.1299999952316284	0.0542907579288567	0.63555449	11.454398148148147	11.430453569461138	0.1037037037037037	0.10256410256410256	0.0012922813	0.008514193	1
CRC-44AD1817D6C536D6	CRC-B62134DD1BEB636B	0	3	135	291	1	4	0.3	0.0700000002980232	0.0	0.0	11.454398148148147	7.917206964132302	0.1037037037037037	0.48109965635738833	0.00087490183	0.0039568525	1
CRC-44AD1817D6C536D6	CRC-B6CEAC98EFB0D6C8	0	4	135	227	1	2	0.62	0.1899999976158142	0.0700131809310666	0.66728511	11.454398148148147	11.738145735820485	0.1037037037037037	0.1145374449339207	0.0008650371	0.004832729	2
CRC-44AD1817D6C536D6	CRC-E2C0D443C1A0DAA5	0	5	135	660	1	1	0.19	0.3400000035762787	0.2455608071655615	0.77766077	11.454398148148147	5.915941134366122	0.1037037037037037	0.6818181818181818	0.000856768	0.0039699045	2
CRC-44E7BD6ED9C9864E	CRC-B2ED164C9F379EDD	0	9	529	140	1	1	0.75	0.550000011920929	0.0470898117380802	0.63555449	12.347863008034027	12.439418247767858	0.10207939508506617	0.05	0.0008556523	0.003919129	2
CRC-460BF33B4A96516F	CRC-D2A81FF0A3E3E062	0	11	268	228	1	3	0.55	0.5	0.2479627396863304	0.78549007	12.610920009328359	5.217894437020285	0.055970149253731345	0.7236842105263158	0.000852085	0.003962891	3
CRC-47C45EA0BB722E09	CRC-BACDA0BF3A26FD44	0	12	123	176	1	5	0.56	0.4300000071525574	0.1148883123311018	0.68635536	7.950286617123984	10.89039473100142	0.3983739837398374	0.21022727272727273	0.00085389504	0.0039800843	1
CRC-47C45EA0BB722E09	CRC-C0961E2BE50B24DF	0	13	123	723	1	1	0.67	0.3700000047683716	0.2058035135595385	0.75941223	7.950286617123984	10.833014017318789	0.3983739837398374	0.1673582295988935	0.00089187466	0.004106225	1
CRC-48933FA7FF57112C	CRC-C9EFF517C76A565D	0	14	268	288	1	2	0.39	0.5	0.0742392344456924	0.66728511	-0.19929310812878964	8.009089152018229	1.0	0.3993055555555556	0.0012249507	0.0039927484	2
CRC-4954E7F712A87BBE	CRC-55B2AD791E85B1F4	0	15	159	307	1	3	0.44	0.1599999964237213	0.0460998515304999	0.63555449	4.9393723205950275	8.376948949956738	0.8867924528301887	0.4234527687296417	0.0008497058	0.003951817	3
CRC-4954E7F712A87BBE	CRC-72AB9D98344023B5	0	16	159	349	1	1	0.46	0.1199999973177909	0.024359363052724	0.55890174	4.9393723205950275	8.705294983434813	0.8867924528301887	0.4068767908309456	0.0008515051	0.004047249	2
CRC-4954E7F712A87BBE	CRC-D18D21B535C7A73C	0	18	159	455	1	1	0.66	0.1199999973177909	0.025972520356587	0.55890174	4.9393723205950275	11.070314646291209	0.8867924528301887	0.1978021978021978	0.0008499126	0.0040540183	2
CRC-4954E7F712A87BBE	CRC-F49A43CE49A28A0C	0	19	159	228	1	2	0.41	0.3199999928474426	0.0794031256225617	0.66728511	4.9393723205950275	10.322727136444627	0.8867924528301887	0.29385964912280704	0.0008502998	0.0040637255	3
CRC-4996429EC4752B86	CRC-EC228BD0C9E643F1	0	20	314	307	1	5	0.38	0.1800000071525573	0.0379340874974137	0.63555449	2.6198077353702227	10.460797536644952	0.9522292993630573	0.250814332247557	0.0014168391	0.0040194495	1
CRC-49D0B1870F390B39	CRC-AB31FD150E1B6ECA	0	21	240	166	1	3	0.43	0.2000000029802322	0.0377153779704662	0.63555449	10.352506510416667	9.111639183687876	0.2875	0.3674698795180723	0.0008538121	0.0039573577	1
CRC-4BC7475472AC3C84	CRC-BD6361E5AFD816C0	0	26	622	222	1	5	0.64	0.1400000005960464	0.0268730929245259	0.55890174	11.71154667403537	9.722856813722903	0.1270096463022508	0.23873873873873874	0.0009737376	0.003935607	2
CRC-4BC7475472AC3C84	CRC-F49A43CE49A28A0C	0	27	622	228	1	3	0.67	0.209999993443489	0.0303588453959461	0.63555449	11.71154667403537	10.322727136444627	0.1270096463022508	0.29385964912280704	0.00090310385	0.003958608	2
CRC-4CD09B8A06EC6EA5	CRC-B0CCF1AE76CDA6D2	0	28	506	194	1	3	0.56	0.1500000059604644	0.0182588935619795	0.55890174	9.98359553521801	7.852588771544781	0.21541501976284586	0.4484536082474227	0.0009099004	0.0039667874	3
CRC-4DDEE62904CDD0E6	CRC-783F288DAF52C137	0	33	345	325	1	2	0.49	0.1500000059604644	0.0192959129288083	0.55890174	5.214779353487319	10.620721153846153	0.8	0.13846153846153847	0.0008694945	0.0039833197	1
CRC-4E542FEDD5D06912	CRC-55B2AD791E85B1F4	0	34	446	307	1	2	0.37	0.5400000214576721	0.1486437128417	0.71391784	3.5743399992117433	8.376948949956738	0.8587443946188341	0.4234527687296417	0.0008535095	0.0039460533	2
CRC-4E9ABF640795F0A9	CRC-D87C0B0C121AFD76	0	35	155	258	1	2	0.36	0.1000000014901161	0.018921714007845	0.55890174	9.192637978830644	11.070214086724807	0.36774193548387096	0.17054263565891473	0.0009360558	0.005072836	2
CRC-4E9ABF640795F0A9	CRC-F9D921B42E6ED11F	0	36	155	198	1	1	0.25	0.1000000014901161	0.022701934964979	0.55890174	9.192637978830644	4.646595039752999	0.36774193548387096	0.7070707070707071	0.00089575467	0.0040982063	2
CRC-4FA45889C4C9E427	CRC-D5C556E17B55E252	0	38	387	313	1	2	0.5	0.25	0.0493606836403645	0.63555449	11.754759165051679	11.610629243210862	0.13178294573643412	0.134185303514377	0.00088703504	0.0039732	1
CRC-500A2583AB7315E6	CRC-5FC8EC84A8602CBE	0	39	368	405	1	1	0.34	0.2199999988079071	0.210881114270475	0.75941223	8.911515526149584	10.853565055941358	0.3804347826086957	0.20246913580246914	0.00090207014	0.004003241	1
CRC-511875677737F6C0	CRC-93879A5C8D110C62	0	40	238	233	1	5	0.55	0.5	0.2082206263117251	0.75941223	12.607378791360293	8.55420917298149	0.04201680672268908	0.41201716738197425	0.00085280876	0.0040790117	2
CRC-511875677737F6C0	CRC-C559BBBACCE32DCB	0	41	238	400	1	3	0.4	0.1099999994039535	0.0448030161736065	0.63555449	12.607378791360293	9.917392120361328	0.04201680672268908	0.2875	0.0008518951	0.0039830054	2
CRC-5120B6E4CC12FD48	CRC-9464C4F035FEDB98	0	42	110	364	1	1	0.33	0.3199999928474426	0.0651510567055636	0.63555449	11.110245028409091	7.483578860104739	0.10909090909090909	0.5192307692307693	0.0008741186	0.0039698742	2
CRC-5120B6E4CC12FD48	CRC-AB1F7C82DD50BB66	0	43	110	613	1	3	0.21	0.1800000071525573	0.0349853684157031	0.63555449	11.110245028409091	2.417553900116614	0.10909090909090909	0.8972267536704731	0.0008883702	0.0039449213	1
CRC-51642CA607C736E0	CRC-AC24810FC35B6F09	0	44	756	63	1	1	0.24	0.3799999952316284	0.0330373098972544	0.63555449	4.387404265227141	2.391145736452133	0.7777777777777778	1.0	0.00085013337	0.0039333217	2
CRC-51DE633A205EBE86	CRC-7183BF01D2D7D069	0	45	300	146	1	3	0.62	0.1099999994039535	0.0246241808527988	0.55890174	11.902032877604167	3.6898377300941783	0.15	1.0	0.00084982964	0.003976957	2
CRC-51DE633A205EBE86	CRC-9838423C86B2D402	0	46	300	76	1	5	0.75	0.1099999994039535	0.0363668743841358	0.63555449	11.902032877604167	8.631665681537829	0.15	0.32894736842105265	0.0008575357	0.004081967	1
CRC-51DE633A205EBE86	CRC-AB9BC8BFE2850E92	0	47	300	180	1	3	0.6	0.4000000059604645	0.0752123380814058	0.66728511	11.902032877604167	6.427091471354166	0.15	0.6666666666666666	0.00085073063	0.003940603	2
CRC-51DE633A205EBE86	CRC-B89D59E8118684A3	0	48	300	457	1	2	0.44	0.1400000005960464	0.0188199395384967	0.55890174	11.902032877604167	3.6513543661105032	0.15	0.8227571115973742	0.0009828125	0.0039278893	1
CRC-521C53F367A3A29E	CRC-BACDA0BF3A26FD44	0	49	519	176	1	5	0.3	0.1800000071525573	0.0239853018590297	0.55890174	6.191885769941444	10.89039473100142	0.6782273603082851	0.21022727272727273	0.00085619756	0.0039548003	1
CRC-522E255B384F25E7	CRC-65F180938A9BEF1E	0	50	637	169	1	1	0.77	0.2599999904632568	0.0325302663164444	0.63555449	11.389078903797095	7.097382494683802	0.11773940345368916	0.4911242603550296	0.000930493	0.0039347494	1
CRC-522E255B384F25E7	CRC-9240342865DBD743	0	51	637	217	1	2	0.73	0.1700000017881393	0.0225625476573801	0.55890174	11.389078903797095	9.642114595334101	0.11773940345368916	0.37327188940092165	0.0009749969	0.003954684	2
CRC-522E255B384F25E7	CRC-AB9BC8BFE2850E92	0	52	637	180	1	4	0.75	0.209999993443489	0.1075260277905529	0.68635536	11.389078903797095	6.427091471354166	0.11773940345368916	0.6666666666666666	0.000866733	0.003914376	2
CRC-541FBB6326C9C0BB	CRC-A9BB41D0532F932D	0	55	156	305	1	4	0.44	0.1299999952316284	0.0317786441546892	0.63555449	11.430453569461138	9.588922319255891	0.10256410256410256	0.32786885245901637	0.0008631253	0.0039778734	1
CRC-541FBB6326C9C0BB	CRC-AA5FD94A98446863	0	56	156	716	1	4	0.36	0.1800000071525573	0.0670540709776408	0.63555449	11.430453569461138	6.66430510622163	0.10256410256410256	0.5181564245810056	0.00088578806	0.003935783	2
CRC-55B2AD791E85B1F4	CRC-5D66AFA715186E9A	0	57	307	168	1	4	0.46	0.3199999928474426	0.0465126761451261	0.63555449	8.376948949956738	12.26615978422619	0.4234527687296417	0.07142857142857142	0.0008655116	0.0039385823	2
CRC-564F04A8BCC0A197	CRC-5B3E77326345767B	0	58	360	309	1	5	0.46	0.1199999973177909	0.0334232502941475	0.63555449	11.21555430094401	9.03647769076153	0.17222222222222222	0.3365695792880259	0.000909783	0.003958324	1
CRC-569E405EB7C801D0	CRC-70E298C9BB154115	0	61	227	264	1	1	0.26	0.0799999982118606	0.0	0.0	9.999076137458701	5.476467710552794	0.2907488986784141	0.5909090909090909	0.00086516695	0.003932201	1
CRC-569E405EB7C801D0	CRC-7F957871F836AE92	0	62	227	219	1	2	0.47	0.3000000119209289	0.0291564760548862	0.55890174	9.999076137458701	10.737532106164384	0.2907488986784141	0.2420091324200913	0.0009482328	0.003953732	1
CRC-569E405EB7C801D0	CRC-D0AE8929DEB2AC06	0	63	227	105	1	2	0.35	0.6299999952316284	0.1599197566236762	0.73044282	9.999076137458701	12.244791085379465	0.2907488986784141	0.13333333333333333	0.00093778176	0.004045573	1
CRC-56BE16322D749904	CRC-8685B358570D9455	0	64	123	493	1	1	0.61	0.4099999964237213	0.1379110252805566	0.70615739	11.825163554369919	10.298276023013596	0.0975609756097561	0.24949290060851928	0.00085582235	0.0039544194	3
CRC-56BE16322D749904	CRC-B62134DD1BEB636B	0	65	123	291	1	2	0.32	0.1000000014901161	0.0182588935619795	0.55890174	11.825163554369919	7.917206964132302	0.0975609756097561	0.48109965635738833	0.0008692138	0.0039499253	2
CRC-5928C63E0C93A76A	CRC-740DE872CD9C22E7	0	66	183	279	1	3	0.56	0.1299999952316284	0.2831940010507098	0.80223507	9.44499898608265	11.145560315860216	0.37158469945355194	0.22580645161290322	0.0008899617	0.0040821433	1
CRC-5928C63E0C93A76A	CRC-95DCD6FAEED621E6	0	67	183	336	1	3	0.59	0.1000000014901161	0.1330379271469662	0.70615739	9.44499898608265	9.563601539248513	0.37158469945355194	0.24404761904761904	0.0008678321	0.0039851326	2
CRC-5AB5DF554D9978B4	CRC-5FB475F7AAD147F6	0	69	338	390	1	4	0.55	0.4000000059604645	0.118010757276162	0.68635536	11.881136741863905	9.882366865109175	0.1242603550295858	0.28205128205128205	0.00085487496	0.0039386554	1
CRC-5AB5DF554D9978B4	CRC-9240342865DBD743	0	70	338	217	1	4	0.69	0.5299999713897705	0.1412050056672177	0.71391784	11.881136741863905	9.642114595334101	0.1242603550295858	0.37327188940092165	0.0008764617	0.003964094	2
CRC-5B070FE11D78D0A4	CRC-BACDA0BF3A26FD44	0	71	688	176	1	3	0.51	0.2899999916553497	0.0557667405938254	0.63555449	8.436599110448084	10.89039473100142	0.4258720930232558	0.21022727272727273	0.00086546666	0.0039520627	1
CRC-5B52A79EE27B5DDB	CRC-817752F20E262FD3	0	72	433	127	1	3	0.62	0.6600000262260437	0.1121220141657315	0.68635536	9.262067763965069	13.409095103346457	0.3464203233256351	0.047244094488188976	0.0011402685	0.0039602327	2
CRC-5FC8EC84A8602CBE	CRC-C9EFF517C76A565D	0	73	405	288	1	5	0.47	0.4600000083446502	0.1345666976792975	0.70615739	10.853565055941358	8.009089152018229	0.20246913580246914	0.3993055555555556	0.0009495143	0.003971715	1
CRC-61020C5A4F14563F	CRC-A945866B56ED3B83	0	75	425	468	1	1	0.5	0.1299999952316284	0.0	0.0	4.991782082950368	10.645738128922943	0.7788235294117647	0.20726495726495728	0.000853025	0.003933662	1
CRC-61020C5A4F14563F	CRC-B701BDC9B269C1BB	0	76	425	314	1	2	0.34	0.1000000014901161	0.0	0.0	4.991782082950368	10.646583897292993	0.7788235294117647	0.18789808917197454	0.0009631578	0.0039459877	2
CRC-61020C5A4F14563F	CRC-EF419358B7977E36	0	77	425	199	1	2	0.24	0.1899999976158142	0.0695682555222124	0.63555449	4.991782082950368	8.729522858432789	0.7788235294117647	0.3969849246231156	0.00089580985	0.0039373105	1
CRC-618E843FFE8FC511	CRC-D5406B75BB19B5D0	0	80	177	703	1	2	0.26	0.0900000035762786	0.0	0.0	8.361316400732697	9.839900010001777	0.4406779661016949	0.3058321479374111	0.0008522267	0.0039443877	2
CRC-61B562B398DB3FC1	CRC-74024098BE295702	0	81	665	181	1	4	0.49	0.4199999868869781	0.0544858907966248	0.63555449	8.015474247753172	9.821040200923688	0.4195488721804511	0.30939226519337015	0.00089695037	0.003935056	2
CRC-61B562B398DB3FC1	CRC-F9D921B42E6ED11F	0	82	665	198	1	3	0.5	0.1599999964237213	0.0364222767059988	0.63555449	8.015474247753172	4.646595039752999	0.4195488721804511	0.7070707070707071	0.0008696395	0.0039294525	3
CRC-630D1C1F92A00186	CRC-C116E348E8B7AD2B	0	83	150	705	1	2	0.2	0.1400000005960464	0.0229894836412127	0.55890174	5.989588623046875	2.974876111619016	0.62	0.9205673758865248	0.0008775711	0.0039571435	1
CRC-63D09D927D452FCC	CRC-B2EBCE54D868E96E	0	84	434	314	1	4	0.4	0.1400000005960464	0.0419320981189995	0.63555449	8.327586371777794	10.58358959027916	0.45852534562211983	0.2070063694267516	0.00092540827	0.003936357	2
CRC-63D09D927D452FCC	CRC-CCD5E802E1C9E604	0	85	434	195	1	5	0.57	0.5199999809265137	0.1957516897615762	0.74006263	8.327586371777794	10.202845803285257	0.45852534562211983	0.28205128205128205	0.0009370235	0.003947892	2
CRC-65F180938A9BEF1E	CRC-A6043EBEED61FBB7	0	87	169	391	1	4	0.47	0.0799999982118606	0.0	0.0	7.097382494683802	12.471727141943735	0.4911242603550296	0.0792838874680307	0.0009635135	0.004014186	1
CRC-660A7C0CF9CC6261	CRC-9464C4F035FEDB98	0	88	520	364	1	4	0.33	0.1800000071525573	0.0461826661960495	0.63555449	10.507922715407151	7.483578860104739	0.24423076923076922	0.5192307692307693	0.00087645795	0.0039424566	3
CRC-689378A8C326206C	CRC-7F26BEDE9218CEF0	0	89	152	198	1	1	0.36	0.1299999952316284	0.0481986517982339	0.63555449	10.892616673519736	8.079958058366872	0.19078947368421054	0.4595959595959596	0.00087232975	0.003943698	1
CRC-689378A8C326206C	CRC-ABBFADD00E91C52C	0	90	152	125	1	4	0.42	0.2199999988079071	0.0402458175444307	0.63555449	10.892616673519736	6.5703359375	0.19078947368421054	0.632	0.07566092	0.0048288098	2
CRC-689378A8C326206C	CRC-AFF4DA9344D21812	0	91	152	605	1	3	0.49	0.1500000059604644	0.0292082050935508	0.55890174	10.892616673519736	8.579110843879132	0.19078947368421054	0.41818181818181815	0.0008850266	0.0039827162	1
CRC-689378A8C326206C	CRC-E9BF1409EE7FE81D	0	92	152	753	1	4	0.25	0.2199999988079071	0.0577608832691964	0.63555449	10.892616673519736	4.308301502648261	0.19078947368421054	0.8924302788844621	0.0008549617	0.003952748	1
CRC-689378A8C326206C	CRC-FEE3BBA649043F72	0	93	152	112	1	3	0.45	0.2199999988079071	0.0385540179592	0.63555449	10.892616673519736	9.141898018973214	0.19078947368421054	0.36607142857142855	0.020937426	0.0042911717	2
CRC-6927EC0BD86D375C	CRC-D2A81FF0A3E3E062	0	94	627	228	1	2	0.44	0.3300000131130218	0.1151547238362411	0.68635536	9.252876829302481	5.217894437020285	0.3588516746411483	0.7236842105263158	0.001794873	0.004006265	2
CRC-6D14C8BE6C540F0D	CRC-DF5A7DB1E4126063	0	99	128	216	1	4	0.25	0.209999993443489	0.0421473169450657	0.63555449	4.776438474655151	4.537373578106916	0.7578125	0.7083333333333334	0.0008499418	0.003928596	2
CRC-6E090675CEBC8A88	CRC-BDE87C507C11E0D3	0	100	253	107	1	5	0.38	0.2599999904632568	0.1028165761473828	0.68635536	9.090011656991107	9.553131388726635	0.4150197628458498	0.29906542056074764	0.0011143793	0.0059583057	3
CRC-6E691746C51CB988	CRC-7B58685CA759D424	0	101	511	309	1	4	0.24	0.1400000005960464	0.0187370744831558	0.55890174	6.358799525669643	7.1831269989507485	0.5557729941291585	0.49514563106796117	0.0009086897	0.0040454925	2
CRC-6F6A7055D9F33772	CRC-817752F20E262FD3	0	102	216	127	1	1	0.48	0.3100000023841858	0.1111997419521715	0.68635536	7.765239574291088	13.409095103346457	0.39351851851851855	0.047244094488188976	0.0008839563	0.00395816	2
CRC-6F6A7055D9F33772	CRC-8467F2B515681CCA	0	103	216	281	1	1	0.35	0.1700000017881393	0.0429856818036813	0.63555449	7.765239574291088	4.887228534739212	0.39351851851851855	0.7366548042704626	0.0008681815	0.003931753	2
CRC-6F6A7055D9F33772	CRC-8A380144441AEA33	0	104	216	280	1	3	0.34	0.1700000017881393	0.0380704226229815	0.63555449	7.765239574291088	7.726514216831752	0.39351851851851855	0.4642857142857143	0.00087794825	0.0039261864	2
CRC-6F6A7055D9F33772	CRC-B0DA1FC8FA6B766A	0	105	216	313	1	4	0.58	0.1599999964237213	0.0196114103234648	0.55890174	7.765239574291088	12.828580521166135	0.39351851851851855	0.05750798722044728	0.0011011432	0.0039381	2
CRC-6F6A7055D9F33772	CRC-D08133CD8B02A3AC	0	106	216	519	1	4	0.27	0.2800000011920929	0.0961982112204642	0.66728511	7.765239574291088	3.4077906378891196	0.39351851851851855	0.815028901734104	0.0008534685	0.003935512	2
CRC-6F6A7055D9F33772	CRC-F9D921B42E6ED11F	0	107	216	198	1	1	0.4	0.1800000071525573	0.0610715965658841	0.63555449	7.765239574291088	4.646595039752999	0.39351851851851855	0.7070707070707071	0.00085131644	0.0039292434	3
CRC-6FCE3615732349E5	CRC-B36C5576B3D268CE	0	108	297	481	1	4	0.6	0.1899999976158142	0.0298769403336108	0.63555449	9.22387510357481	11.727655803339397	0.3468013468013468	0.11642411642411643	0.00091378577	0.003934884	1
CRC-70ED9F50EA20BF43	CRC-B1737A3C8DCFDDCD	0	110	649	138	1	1	0.45	0.1899999976158142	0.0544844037955166	0.63555449	11.66514439281587	3.4272425554800723	0.15870570107858242	1.0	0.00085040554	0.003919266	2
CRC-70ED9F50EA20BF43	CRC-DB18B8F3FABFBAF6	0	111	649	248	1	2	0.44	0.3199999928474426	0.0751543430262721	0.66728511	11.66514439281587	6.043814628354965	0.15870570107858242	0.6370967741935484	0.0008709772	0.0039449083	2
CRC-70F6C604E9E26662	CRC-7183BF01D2D7D069	0	112	215	146	1	3	0.43	0.1099999994039535	0.027072430514639	0.55890174	11.08641215479651	3.6898377300941783	0.18604651162790697	1.0	0.00084986526	0.0040384857	3
CRC-70F6C604E9E26662	CRC-7D1E8A66C56516F8	0	113	215	498	1	4	0.27	0.0900000035762786	0.0	0.0	11.08641215479651	11.06714982488548	0.18604651162790697	0.09437751004016064	0.0008533477	0.0039409907	2
CRC-70F6C604E9E26662	CRC-8E704CBEAB928BF5	0	114	215	630	1	4	0.32	0.1400000005960464	0.0353834992080144	0.63555449	11.08641215479651	9.238872806609622	0.18604651162790697	0.3	0.0008643801	0.004029143	2
CRC-70F6C604E9E26662	CRC-AC24810FC35B6F09	0	115	215	63	1	1	0.53	0.1800000071525573	0.0226918164662356	0.55890174	11.08641215479651	2.391145736452133	0.18604651162790697	1.0	0.00085017027	0.0039756214	3
CRC-7183BF01D2D7D069	CRC-773ED10B5BDD033C	0	116	146	243	1	3	0.49	0.25	0.075868969728171	0.66728511	3.6898377300941783	8.842566972897377	1.0	0.4156378600823045	0.000849745	0.00400318	3
CRC-7183BF01D2D7D069	CRC-7F3CC1B963D9006A	0	117	146	211	1	4	0.55	0.1899999976158142	0.0365416335509931	0.63555449	3.6898377300941783	10.933795079235782	1.0	0.15639810426540285	0.0008495807	0.0040334677	2
CRC-7183BF01D2D7D069	CRC-83AD4A5AB3F6F592	0	118	146	255	1	1	0.59	0.0799999982118606	0.0	0.0	3.6898377300941783	10.615621170343138	1.0	0.17647058823529413	0.00084957905	0.0039718733	3
CRC-7183BF01D2D7D069	CRC-973D16361756691B	0	119	146	366	1	2	0.25	0.1500000059604644	0.0251247709936106	0.55890174	3.6898377300941783	6.436622994845031	1.0	0.6120218579234973	0.00085061666	0.003962654	2
CRC-7183BF01D2D7D069	CRC-B89D59E8118684A3	0	121	146	457	1	3	0.26	0.3000000119209289	0.0474337585993019	0.63555449	3.6898377300941783	3.6513543661105032	1.0	0.8227571115973742	0.00084965804	0.003948873	2
CRC-7183BF01D2D7D069	CRC-C26958E8BB90B02F	0	122	146	303	1	2	0.65	0.209999993443489	0.125095113741858	0.70615739	3.6898377300941783	10.598315349113037	1.0	0.20462046204620463	0.0008598422	0.004085409	3
CRC-7183BF01D2D7D069	CRC-C26A21E33C60AA78	0	123	146	197	1	2	0.3	0.1400000005960464	0.0239781341649027	0.55890174	3.6898377300941783	10.310864133883248	1.0	0.23857868020304568	0.00085078937	0.0040372415	3
CRC-7183BF01D2D7D069	CRC-DF5A7DB1E4126063	0	124	146	216	1	2	0.23	0.1000000014901161	0.0201709924055204	0.55890174	3.6898377300941783	4.537373578106916	1.0	0.7083333333333334	0.00084952	0.004044096	3
CRC-7183BF01D2D7D069	CRC-EAEF2D380B475A8D	0	125	146	722	1	4	0.19	0.1400000005960464	0.0191162716680441	0.55890174	3.6898377300941783	4.8746370859753725	1.0	0.7562326869806094	0.0008499321	0.004014104	2
CRC-7183BF01D2D7D069	CRC-F6E9AB01D6308C83	0	126	146	328	1	1	0.68	0.0700000002980232	0.0	0.0	3.6898377300941783	11.758537106397675	1.0	0.10060975609756098	0.0008585288	0.0039368244	2
CRC-723D63962FB29BD9	CRC-CCBEC88E8850FC11	0	127	395	523	1	2	0.66	0.5600000023841858	0.1153434513213688	0.68635536	8.23246220455894	10.919840300288302	0.47848101265822784	0.16634799235181644	0.00085268816	0.003939048	2
CRC-72AB9D98344023B5	CRC-B2EBCE54D868E96E	0	128	349	314	1	3	0.48	0.2300000041723251	0.037967849967758	0.63555449	8.705294983434813	10.58358959027916	0.4068767908309456	0.2070063694267516	0.00085345504	0.004099972	1
